Low_0.625mM_time_s,Low_0.625mM_59BPM,Med_2.5mM_time_s,Med_2.5mM_73BPM,High_5.0mM_time_s,High_5.0mM_119BPM
4.041176470588237,-0.7434923920802821,4.026282853566958,-0.25439029819360925,4.041176470588237,-0.14302613245718496
4.058823529411766,-0.7411584983220677,4.043804755944931,-0.25497161383682587,4.058823529411766,-0.041244043174738974
4.076470588235296,-0.7337336177322873,4.061326658322903,-0.2510314573903135,4.076470588235296,0.06242876733128394
4.094117647058825,-0.7212483330336928,4.078848560700877,-0.24283913463822807,4.094117647058825,0.16372165759218785
4.111764705882354,-0.7037332269490363,4.0963704630788484,-0.23066395136472762,4.111764705882354,0.2583639861392768
4.129411764705884,-0.6812188822010696,4.11389236545682,-0.214775213353968,4.129411764705884,0.34208511150385473
4.147058823529413,-0.653735881512545,4.131414267834792,-0.1954422263901057,4.147058823529413,0.4106143922172258
4.164705882352942,-0.6213148076062145,4.148936170212766,-0.17293429625729478,4.164705882352942,0.45968118681069414
4.182352941176472,-0.58398624320483,4.166458072590739,-0.14752072873969363,4.182352941176472,0.4850148538155634
4.200000000000001,-0.5417807710311435,4.183979974968711,-0.11947082962146169,4.200000000000001,0.48234475176313807
4.21764705882353,-0.4947289738079071,4.201501877346683,-0.08905394768822218,4.21764705882353,0.4490536095028487
4.23529411764706,-0.4428614342578727,4.219023779724655,-0.05662665144636011,4.23529411764706,0.3891376371566312
4.252941176470589,-0.3862087351037925,4.236545682102628,-0.02281576726573153,4.252941176470589,0.308246415164547
4.27058823529412,-0.324801459068412,4.2540675844806,0.011699690626631062,4.27058823529412,0.21202952396664754
4.288235294117648,-0.2586701888745026,4.2715894868585735,0.04624070800370898,4.288235294117648,0.10613654400302514
4.305882352941179,-0.1878531893074704,4.289111389236545,0.08012827063846961,4.305882352941179,-0.0037829442863006046
4.3235294117647065,-0.11284964891361304,4.306633291614517,0.11268336430389092,4.3235294117647065,-0.11207936046122469
4.341176470588238,-0.034873188068467405,4.324155193992491,0.1432269747729503,4.341176470588238,-0.21310312408172816
4.358823529411765,0.044801116350923695,4.3416770963704625,0.17108008781861594,4.358823529411765,-0.3012046547077095
4.376470588235296,0.1248981874675806,4.359198998748436,0.1955636892138678,4.376470588235296,-0.37073437189914227
4.394117647058824,0.2041429484044595,4.376720901126408,0.21599876473167529,4.394117647058824,-0.4160426952159373
4.411764705882355,0.2812603222845807,4.39424280350438,0.23170630014501545,4.411764705882355,-0.4319887868538546
4.429411764705883,0.3549752322309016,4.4117647058823515,0.242065179954177,4.429411764705883,-0.419345942149848
4.447058823529414,0.42401260136644014,4.429286608260325,0.24711586149095946,4.447058823529414,-0.3827030262094009
4.464705882352941,0.4870973528141571,4.446808510638299,0.24732022538782922,4.464705882352941,-0.32671249696749066
4.482352941176472,0.5429544096970661,4.46433041301627,0.24314693741942175,4.482352941176472,-0.25602681235905833
4.500000000000002,0.5903086951381376,4.481852315394242,0.23506466336037216,4.500000000000002,-0.17529843031908665
